latitude,longitude,values,location
52.5,16.5,2.1490552,"Sztormowa, Roszczki, Bytyń, gmina Kaźmierz, powiat szamotulski, województwo wielkopolskie, 64-542, Polska"
52.5,17.5,2.184836,"Pawłowo, gmina Czerniejewo, powiat gnieźnieński, województwo wielkopolskie, 62-250, Polska"
52.5,18.5,2.216756,"266, Jakubowo, Janowice, gmina Wierzbinek, powiat koniński, województwo wielkopolskie, 62-619, Polska"
52.5,19.5,2.257541,"Julianów, Białe, gmina Gostynin, powiat gostyniński, województwo mazowieckie, 09-504, Polska"
52.5,20.5,2.2754653,"Szlak Truskawkowy, Zdunowo, gmina Załuski, powiat płoński, województwo mazowieckie, 09-142, Polska"
52.5,21.5,2.3029625,"8, Kiciny, gmina Zabrodzie, powiat wyszkowski, województwo mazowieckie, 07-230, Polska"
52.5,22.5,2.3297262,"Teofilówka, gmina Jabłonna Lacka, powiat sokołowski, województwo mazowieckie, 08-304, Polska"
52.5,23.5,2.3584487,"граница Республики Польша (Песчатка) — Каменец — Шерешево — Свислочь, Песчатка, Верховичский сельский Совет, Каменецкий район, Брестская область, 225074, Беларусь"
52.5,24.5,2.3912437,"Н545, Линовский сельский Совет, Пружанский район, Брестская область, 225149, Беларусь"
52.5,25.5,2.4150584,"Болото Погоня, Обровский сельский Совет, Ивацевичский район, Брестская область, Беларусь"
52.5,26.5,2.439371,"Красницкое, Мальковичский сельский Совет, Ганцевичский район, Брестская область, Беларусь"
52.5,27.5,2.4797566,"Милевичский сельский Совет, Житковичский район, Гомельская область, Беларусь"
52.5,28.5,2.5090008,"Комаровичский сельский Совет, Петриковский район, Гомельская область, Беларусь"
52.5,29.5,2.5432184,"Давыдовский сельский Совет, Светлогорский район, Гомельская область, Беларусь"
52.5,30.5,2.568087,"Чеботовичский сельский Совет, Буда-Кошелёвский район, Гомельская область, Беларусь"
52.5,31.5,2.5894885,"Пчелка, Кормянский сельский Совет, Добрушский район, Гомельская область, Беларусь"
52.5,32.5,2.6218588,"Стародубский муниципальный округ, Брянская область, Центральный федеральный округ, Россия"
52.5,33.5,2.6420755,"«Кветунь — Витемля» — Глыбочка, Селецкое сельское поселение, Трубчевский район, Брянская область, Центральный федеральный округ, Россия"
52.5,34.5,2.66357,"Игрицкое сельское поселение, Комаричский район, Брянская область, Центральный федеральный округ, Россия"
52.5,35.5,2.6920295,"Золотое Дно, Плосковское сельское поселение, Дмитровский район, Орловская область, Центральный федеральный округ, Россия"
52.5,36.5,2.7192366,"Панская, Краснослободское сельское поселение, Глазуновский район, Орловская область, Центральный федеральный округ, Россия"
52.5,37.5,2.7412815,"Здоровецкие Выселки, Здоровецкое сельское поселение, Ливенский район, Орловская область, Центральный федеральный округ, Россия"
52.5,38.5,2.7620304,"Красный Хутор, Воронецкий сельсовет, Елецкий район, Липецкая область, Центральный федеральный округ, 399744, Россия"
52.5,39.5,2.777508,"Троицкое, Ленинский сельсовет, Липецкий район, Липецкая область, Центральный федеральный округ, Россия"
52.5,40.5,2.793772,"Шехманский сельсовет, Петровский район, Тамбовская область, Центральный федеральный округ, Россия"
52.5,41.5,2.8131466,"«Тамбов — Котовск» — Старчики — Кариан-Строганово — Сампур, Старчики, Сухотинский сельсовет, Знаменский район, Тамбовская область, Центральный федеральный округ, 393404, Россия"
52.5,42.5,2.824479,"Иноковский сельсовет, Кирсановский район, Тамбовская область, Центральный федеральный округ, Россия"
52.5,43.5,2.8389838,"Вертуновский сельсовет, Бековский район, Пензенская область, Приволжский федеральный округ, 442950, Россия"
52.5,44.5,2.8441687,"Бакурское сельское поселение, Екатериновский район, Саратовская область, Приволжский федеральный округ, Россия"
52.5,45.5,2.851723,"Даниловский сельсовет, Лопатинский район, Пензенская область, Приволжский федеральный округ, Россия"
52.5,46.5,2.8647418,"Балтайское сельское поселение, Балтайский район, Саратовская область, Приволжский федеральный округ, Россия"
52.5,47.5,2.880948,"63К-00205, Клюевка, Покровское сельское поселение, Вольский район, Саратовская область, Приволжский федеральный округ, Россия"
52.5,48.5,2.8958375,"Брыковское сельское поселение, Духовницкий район, Саратовская область, Приволжский федеральный округ, Россия"
52.5,49.5,2.9080243,"сельское поселение Марьевка, Пестравский район, Самарская область, Приволжский федеральный округ, Россия"
52.5,50.5,2.9134672,"сельское поселение Новопавловка, Большеглушицкий район, Самарская область, Приволжский федеральный округ, Россия"
52.5,51.5,2.913043,"Волжский сельсовет, Курманаевский район, Оренбургская область, Приволжский федеральный округ, Россия"
52.5,52.5,2.9140267,"Злобинский сельсовет, Тоцкий район, Оренбургская область, Приволжский федеральный округ, Россия"
52.5,53.5,2.9135723,"Сорочинский городской округ, Оренбургская область, Приволжский федеральный округ, Россия"
52.5,54.5,2.9149013,"Хортицкий сельсовет, Александровский район, Оренбургская область, Приволжский федеральный округ, Россия"
52.5,55.5,2.8918922,"Нижнегумбетовский сельсовет, Октябрьский район, Оренбургская область, Приволжский федеральный округ, Россия"
52.5,56.5,2.8485672,"Исимовский сельсовет, Кугарчинский район, Башкортостан, Приволжский федеральный округ, Россия"
52.5,57.5,2.81937,"Ивано-Кувалатский сельсовет, Зилаирский район, Башкортостан, Приволжский федеральный округ, Россия"
52.5,58.5,2.841558,"Ишмухаметовский сельсовет, Баймакский район, Башкортостан, Приволжский федеральный округ, Россия"
52.5,59.5,2.8676987,"75К-427, Чека, Калининское сельское поселение, Брединский район, Челябинская область, Уральский федеральный округ, Россия"
52.5,60.5,2.8798409,"Княженское сельское поселение, Брединский район, Челябинская область, Уральский федеральный округ, 457340, Россия"
52.5,61.5,2.903418,"Целинное, Денисовский район, Костанайская область, Қазақстан"
52.5,62.5,2.9235172,"Лисаковск, Лисаковск Г.А., Костанайская область, 111200, Қазақстан"
52.5,63.5,2.9432404,"Аулиекольский район, Костанайская область, 110406, Қазақстан"
52.5,64.5,2.9514644,"Аулиекольский район, Костанайская область, 110406, Қазақстан"
52.5,65.5,2.9577293,"Карасуский район, Костанайская область, Қазақстан"
52.5,66.5,2.954737,"район имени Габита Мусрепова, Северо-Казахстанская область, Қазақстан"
52.5,67.5,2.9409392,"район имени Габита Мусрепова, Северо-Казахстанская область, Қазақстан"
52.5,68.5,2.9332097,"Жиланды, Речное, Сандыктауский район, Акмолинская область, 021406, Қазақстан"
52.5,69.5,2.9321067,"Бурабайский район, Акмолинская область, Қазақстан"
52.5,70.5,2.9371352,"район Биржан сал, Акмолинская область, Қазақстан"
52.5,71.5,2.947832,"сельская администрация Кырыккудык, Аккольский район, Акмолинская область, Қазақстан"
52.5,72.5,2.9600482,"район Биржан сал, Акмолинская область, Қазақстан"
52.5,73.5,2.9751704,"с.а. Изобильный, Ерейментауский район, Акмолинская область, 020803, Қазақстан"
52.5,74.5,2.9908347,"Экибастуз Г.А., Павлодарская область, Қазақстан"
52.5,75.5,3.0113385,"Актогайский район, Павлодарская область, Қазақстан"
52.5,76.5,3.0284455,"Аксу Г.А., Павлодарская область, Қазақстан"
52.5,77.5,3.0411968,"Павлодарский район, Павлодарская область, 140910, Қазақстан"
52.5,78.5,3.0474555,"Щербактинский район, Павлодарская область, Қазақстан"
52.5,79.5,3.0369675,"Новополтавский сельсовет, Ключевский район, Алтайский край, Сибирский федеральный округ, Россия"
52.5,80.5,3.024043,"Степновский сельсовет, Родинский район, Алтайский край, Сибирский федеральный округ, Россия"
52.5,81.5,2.990802,"Чернокурьинский сельсовет, Мамонтовский район, Алтайский край, Сибирский федеральный округ, 658563, Россия"
52.5,82.5,2.9481945,"Урюпинский сельсовет, Алейский район, Алтайский край, Сибирский федеральный округ, Россия"
52.5,83.5,2.8642755,"Вяткинский сельсовет, Усть-Пристанский район, Алтайский край, Сибирский федеральный округ, 659584, Россия"
52.5,84.5,2.8055482,"Акутихинский сельсовет, Быстроистокский район, Алтайский край, Сибирский федеральный округ, 659564, Россия"
52.5,85.5,2.7498446,"Светлоозёрский сельсовет, Бийский район, Алтайский край, Сибирский федеральный округ, Россия"
52.5,86.5,2.6671617,"Усть-Кажинский сельсовет, Красногорский район, Алтайский край, Сибирский федеральный округ, Россия"
52.5,87.5,2.5729585,"Коуринское сельское поселение, Таштагольский район, Кемеровская область, Сибирский федеральный округ, 652982, Россия"
52.5,88.5,2.5614033,"Кызыл-Шорское сельское поселение, Таштагольский район, Кемеровская область, Сибирский федеральный округ, Россия"
52.5,89.5,2.5629966,"Матурский сельсовет, Таштыпский район, Республика Хакасия, Сибирский федеральный округ, Россия"
52.5,90.5,2.57417,"Арбатский сельсовет, Таштыпский район, Республика Хакасия, Сибирский федеральный округ, Россия"
52.5,91.5,2.5907989,"Сизинский сельсовет, Шушенский район, Красноярский край, Сибирский федеральный округ, Россия"
52.5,92.5,2.6022525,"Верхнеусинский сельсовет, Ермаковский район, Красноярский край, Сибирский федеральный округ, Россия"
52.5,93.5,2.6371257,"Араданский сельсовет, Ермаковский район, Красноярский край, Сибирский федеральный округ, Россия"
52.5,94.5,2.6575043,"Пий-Хемский кожуун, Республика Тыва, Сибирский федеральный округ, Россия"
52.5,95.5,2.6505313,"Тоджинский кожуун, Республика Тыва, Сибирский федеральный округ, Россия"
52.5,96.5,2.6408215,"Тоджинский кожуун, Республика Тыва, Сибирский федеральный округ, Россия"
52.5,97.5,2.62437,"Тоджинский кожуун, Республика Тыва, Сибирский федеральный округ, Россия"
52.5,98.5,2.631188,"Тоджинский кожуун, Республика Тыва, Сибирский федеральный округ, Россия"
52.5,99.5,2.6251407,"Орликское сельское поселение, Окинский район, Бурятия, Дальневосточный федеральный округ, Россия"
52.5,100.5,2.5969453,"Сойотское сельское поселение, Окинский район, Бурятия, Дальневосточный федеральный округ, Россия"
52.5,101.5,2.5958512,"Сойотское сельское поселение, Окинский район, Бурятия, Дальневосточный федеральный округ, Россия"
52.5,102.5,2.605462,"Тунгусское сельское поселение, Черемховский район, Иркутская область, Сибирский федеральный округ, Россия"
52.5,103.5,2.6200175,"Большееланское сельское поселение, Усольский район, Иркутская область, Сибирский федеральный округ, ​665493, Россия"
52.5,104.5,2.657779,"Хомутовское сельское поселение, Иркутский район, Иркутская область, Сибирский федеральный округ, 664540, Россия"
52.5,105.5,2.6920753,"Голоустненское сельское поселение, Иркутский район, Иркутская область, Сибирский федеральный округ, Россия"
52.5,106.5,2.7238348,"Корсаковское сельское поселение, Кабанский район, Бурятия, Дальневосточный федеральный округ, Россия"
52.5,107.5,2.7262416,"Сухинское сельское поселение, Кабанский район, Бурятия, Дальневосточный федеральный округ, Россия"
52.5,108.5,2.7332351,"Нестеровское сельское поселение, Прибайкальский район, Бурятия, Дальневосточный федеральный округ, Россия"
52.5,109.5,2.750388,"Верхнекурбинское сельское поселение, Хоринский район, Бурятия, Дальневосточный федеральный округ, Россия"
52.5,110.5,2.7498202,"Ашангинское сельское поселение, Хоринский район, Бурятия, Дальневосточный федеральный округ, Россия"
52.5,111.5,2.7323115,"Сосново-Озерское сельское поселение, Еравнинский район, Бурятия, Дальневосточный федеральный округ, Россия"
52.5,112.5,2.7203436,"Еравнинский район, Бурятия, Дальневосточный федеральный округ, Россия"
52.5,113.5,2.7231908,"Еравнинский район, Бурятия, Дальневосточный федеральный округ, Россия"
52.5,114.5,2.7261584,"Шишкинское сельское поселение, Читинский район, Забайкальский край, Дальневосточный федеральный округ, Россия"
52.5,115.5,2.7268202,"Тунгокоченский район, Забайкальский край, Дальневосточный федеральный округ, Россия"
52.5,116.5,2.7313328,"Новооловское сельское поселение, Чернышевский район, Забайкальский край, Дальневосточный федеральный округ, 673483, Россия"
52.5,117.5,2.7228637,"Сретенский район, Забайкальский край, Дальневосточный федеральный округ, Россия"
52.5,118.5,2.7433238,"Сретенский район, Забайкальский край, Дальневосточный федеральный округ, Россия"
52.5,119.5,2.7601252,"Кактолгинское сельское поселение, Газимуро-Заводский район, Забайкальский край, Дальневосточный федеральный округ, 673646, Россия"
52.5,120.5,2.7722728,"Зеренское сельское поселение, Газимуро-Заводский район, Забайкальский край, Дальневосточный федеральный округ, 673642, Россия"
52.5,121.5,2.7772012,"古莲镇, 漠河市, 大兴安岭地区, 黑龙江省, 中国"
52.5,122.5,2.7732778,"图强镇, 漠河市, 大兴安岭地区, 黑龙江省, 中国"
52.5,123.5,2.773774,"劲涛镇, 漠河市, 大兴安岭地区, 黑龙江省, 中国"
52.5,124.5,2.7609777,"瓦拉干镇, 塔河县, 大兴安岭地区, 黑龙江省, 中国"
52.5,125.5,2.7920005,"十八站鄂伦春民族乡, 塔河县, 大兴安岭地区, 黑龙江省, 中国"
52.5,126.5,2.804492,"Магдагачинский район, Амурская область, Дальневосточный федеральный округ, Россия"
52.5,127.5,2.8268797,"Шимановский район, Амурская область, Дальневосточный федеральный округ, Россия"
52.5,128.5,2.8353243,"Шимановский район, Амурская область, Дальневосточный федеральный округ, Россия"
52.5,129.5,2.8245754,"Мазановский район, Амурская область, Дальневосточный федеральный округ, 676530, Россия"
52.5,130.5,2.8011723,"Норский сельсовет, Селемджинский район, Амурская область, Дальневосточный федеральный округ, Россия"
52.5,131.5,2.7526765,"Селемджинский район, Амурская область, Дальневосточный федеральный округ, 676572, Россия"
52.5,132.5,2.7511995,"Селемджинский район, Амурская область, Дальневосточный федеральный округ, 676572, Россия"
52.5,133.5,2.7730827,"Верхнебуреинский район, Хабаровский край, Дальневосточный федеральный округ, Россия"
52.5,134.5,2.795264,"Селемджинский район, Амурская область, Дальневосточный федеральный округ, 676572, Россия"
52.5,135.5,2.841078,"район имени Полины Осипенко, Хабаровский край, Дальневосточный федеральный округ, Россия"
52.5,136.5,2.8835814,"район имени Полины Осипенко, Хабаровский край, Дальневосточный федеральный округ, Россия"
52.5,137.5,2.9320886,"район имени Полины Осипенко, Хабаровский край, Дальневосточный федеральный округ, Россия"
52.5,138.5,2.9702883,"район имени Полины Осипенко, Хабаровский край, Дальневосточный федеральный округ, Россия"
52.5,139.5,3.0510051,"Ульчский район, Хабаровский край, Дальневосточный федеральный округ, Россия"
52.5,140.5,3.0933847,"Ульчский район, Хабаровский край, Дальневосточный федеральный округ, Россия"
52.5,141.5,3.1936142,"Николаевский район, Хабаровский край, Дальневосточный федеральный округ, Россия"
52.5,142.5,3.220827,"Ногликский городской округ, Сахалинская область, Дальневосточный федеральный округ, Россия"
52.5,143.5,3.2142458,"Ногликский городской округ, Сахалинская область, Дальневосточный федеральный округ, Россия"
52.5,156.5,2.4837592,"Усть-Большерецкий район, Камчатский край, Дальневосточный федеральный округ, 684104, Россия"
52.5,157.5,2.4971912,"Усть-Большерецкий район, Камчатский край, Дальневосточный федеральный округ, 684104, Россия"
52.5,158.5,2.3771532,"Елизовский район, Камчатский край, Дальневосточный федеральный округ, Россия"
52.5,173.5,1.9346327,"Unorganized Borough, Alaska, United States"
52.5,174.5,1.9333669,"Alaska, United States"
53.5,-168.5,2.078568,"Alaska, United States"
53.5,-167.5,2.0922956,"Alaska, United States"
53.5,-166.5,2.1002634,"Alaska, United States"
53.5,-132.5,1.8854074,"Area D (Graham Island), North Coast Regional District, British Columbia, V0T 1Y0, Canada"
53.5,-130.5,2.0508742,"Area C (South Skeena), North Coast Regional District, British Columbia, Canada"
53.5,-129.5,2.1688354,"Area C (South Skeena), North Coast Regional District, British Columbia, Canada"
53.5,-128.5,2.3148286,"Area C (Butedale/Kitlope/Kitsumkalum), Regional District of Kitimat-Stikine, British Columbia, Canada"
53.5,-127.5,2.3949919,"Area E (Ootsa Lake/François Lake), Regional District of Bulkley-Nechako, British Columbia, Canada"
53.5,-126.5,2.4361222,"Area E (Ootsa Lake/François Lake), Regional District of Bulkley-Nechako, British Columbia, Canada"
53.5,-125.5,2.4364536,"Area E (Ootsa Lake/François Lake), Regional District of Bulkley-Nechako, British Columbia, Canada"
53.5,-124.5,2.4480162,"Area I (West Fraser/Nazko), Cariboo Regional District, British Columbia, V2J 3H9, Canada"
53.5,-123.5,2.4572983,"Area F (Chilako Valley/Dog Creek), Regional District of Bulkley-Nechako, British Columbia, Canada"
53.5,-122.5,2.4688077,"Area E (Woodpecker/Hixon), Regional District of Fraser-Fort George, British Columbia, V0K 1S0, Canada"
53.5,-121.5,2.4781122,"Area F (Willow River/Upper Fraser), Regional District of Fraser-Fort George, British Columbia, Canada"
53.5,-120.5,2.4753244,"Area H (Robson Valley/Canoe), Regional District of Fraser-Fort George, British Columbia, Canada"
53.5,-119.5,2.478581,"Alberta, Canada"
53.5,-118.5,2.4680786,"Alberta, Canada"
53.5,-117.5,2.45767,"Yellowhead County, Alberta, Canada"
53.5,-116.5,2.4695847,"Yellowhead County, Alberta, Canada"
53.5,-115.5,2.5247579,"Yellowhead County, Alberta, Canada"
53.5,-114.5,2.6156616,"Parkland County, Alberta, Canada"
53.5,-113.5,2.719932,"6303, 105 Street NW, Allendale, Greater Strathcona, Edmonton, Edmonton (city), Alberta, T6E 4G8, Canada"
53.5,-112.5,2.784571,"Lamont County, Alberta, Canada"
53.5,-111.5,2.8278227,"Range Road 111, County of Minburn, Alberta, Canada"
53.5,-110.5,2.861936,"Range Road 42, County of Vermilion River, Alberta, Canada"
53.5,-109.5,2.8801417,"Frenchman Butte No. 501, Saskatchewan, Canada"
53.5,-108.5,2.8998165,"Parkdale No. 498, Saskatchewan, Canada"
53.5,-107.5,2.9165814,"Highway 24, Spiritwood No. 496, Saskatchewan, Canada"
53.5,-106.5,2.9328442,"Canwood No. 494, Saskatchewan, Canada"
53.5,-105.5,2.9605017,"Paddockwood No. 520, Saskatchewan, Canada"
53.5,-104.5,2.992184,"Torch River No. 488, Saskatchewan, Canada"
53.5,-103.5,3.0056155,"Moose Range No. 486, Saskatchewan, Canada"
53.5,-102.5,3.0236464,"Hudson Bay No. 394, Saskatchewan, Canada"
53.5,-101.5,3.0599148,"Manitoba, Canada"
53.5,-100.5,3.107467,"Manitoba, Canada"
53.5,-99.5,3.1522503,"Manitoba, Canada"
53.5,-98.5,3.1786218,"Manitoba, Canada"
53.5,-97.5,3.1774511,"Manitoba, Canada"
53.5,-96.5,3.186882,"Manitoba, Canada"
53.5,-95.5,3.1990747,"Manitoba, Canada"
53.5,-94.5,3.2133732,"Manitoba, Canada"
53.5,-93.5,3.2249706,"Unorganized Kenora District, Kenora District, Northwestern Ontario, Ontario, Canada"
53.5,-92.5,3.2258227,"Unorganized Kenora District, Kenora District, Northwestern Ontario, Ontario, Canada"
53.5,-91.5,3.2544215,"Unorganized Kenora District, Kenora District, Northwestern Ontario, Ontario, Canada"
53.5,-90.5,3.2753143,"Unorganized Kenora District, Kenora District, Northwestern Ontario, Ontario, Canada"
53.5,-89.5,3.3101025,"Unorganized Kenora District, Kenora District, Northwestern Ontario, Ontario, Canada"
53.5,-88.5,3.351668,"Unorganized Kenora District, Kenora District, Northwestern Ontario, Ontario, Canada"
53.5,-87.5,3.3917303,"Unorganized Kenora District, Kenora District, Northwestern Ontario, Ontario, Canada"
53.5,-86.5,3.4172366,"Unorganized Kenora District, Kenora District, Northwestern Ontario, Ontario, Canada"
53.5,-85.5,3.451559,"Unorganized Kenora District, Kenora District, Northwestern Ontario, Ontario, Canada"
53.5,-84.5,3.4950628,"Unorganized Kenora District, Kenora District, Northwestern Ontario, Ontario, Canada"
53.5,-83.5,3.57044,"Unorganized Kenora District, Kenora District, Northwestern Ontario, Ontario, Canada"
53.5,-82.5,3.707565,"Unorganized Kenora District, Kenora District, Northwestern Ontario, Ontario, Canada"
53.5,-81.5,3.833347,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
53.5,-80.5,3.8953924,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
53.5,-79.5,3.8385243,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
53.5,-78.5,3.694294,"Jamésie, Nord-du-Québec, Québec, Canada"
53.5,-77.5,3.577917,"ᐄᔨᔨᐤ ᐊᔅᒌ ᒉᐃᒥᔅ ᐯᐃ Eeyou Istchee Baie-James, Jamésie, Nord-du-Québec, Québec, Canada"
53.5,-76.5,3.5023308,"ᐄᔨᔨᐤ ᐊᔅᒌ ᒉᐃᒥᔅ ᐯᐃ Eeyou Istchee Baie-James, Jamésie, Nord-du-Québec, Québec, Canada"
53.5,-75.5,3.4659002,"ᐄᔨᔨᐤ ᐊᔅᒌ ᒉᐃᒥᔅ ᐯᐃ Eeyou Istchee Baie-James, Jamésie, Nord-du-Québec, Québec, Canada"
53.5,-74.5,3.4233954,"ᐄᔨᔨᐤ ᐊᔅᒌ ᒉᐃᒥᔅ ᐯᐃ Eeyou Istchee Baie-James, Jamésie, Nord-du-Québec, Québec, Canada"
53.5,-73.5,3.3890693,"ᐄᔨᔨᐤ ᐊᔅᒌ ᒉᐃᒥᔅ ᐯᐃ Eeyou Istchee Baie-James, Jamésie, Nord-du-Québec, Québec, Canada"
53.5,-72.5,3.3624208,"ᐄᔨᔨᐤ ᐊᔅᒌ ᒉᐃᒥᔅ ᐯᐃ Eeyou Istchee Baie-James, Jamésie, Nord-du-Québec, Québec, Canada"
53.5,-71.5,3.3374405,"ᐄᔨᔨᐤ ᐊᔅᒌ ᒉᐃᒥᔅ ᐯᐃ Eeyou Istchee Baie-James, Jamésie, Nord-du-Québec, Québec, Canada"
53.5,-70.5,3.2976933,"ᐄᔨᔨᐤ ᐊᔅᒌ ᒉᐃᒥᔅ ᐯᐃ Eeyou Istchee Baie-James, Jamésie, Nord-du-Québec, Québec, Canada"
53.5,-69.5,3.270644,"Caniapiscau, Côte-Nord, Québec, Canada"
53.5,-68.5,3.234269,"Caniapiscau, Côte-Nord, Québec, Canada"
53.5,-67.5,3.20445,"Caniapiscau, Côte-Nord, Québec, Canada"
53.5,-66.5,3.1648066,"Labrador, Newfoundland and Labrador, Canada"
53.5,-65.5,3.1366637,"Labrador, Newfoundland and Labrador, Canada"
53.5,-64.5,3.1066732,"Harlands Landing, Labrador, Newfoundland and Labrador, Canada"
53.5,-63.5,3.0837064,"Labrador, Newfoundland and Labrador, Canada"
53.5,-62.5,3.049608,"Labrador, Newfoundland and Labrador, Canada"
53.5,-61.5,3.0020144,"Labrador, Newfoundland and Labrador, Canada"
53.5,-60.5,2.9621937,"Labrador, Newfoundland and Labrador, Canada"
53.5,-59.5,2.8861856,"Labrador, Newfoundland and Labrador, Canada"
53.5,-58.5,2.7941446,"Labrador, Newfoundland and Labrador, Canada"
53.5,-57.5,2.618569,"Labrador, Newfoundland and Labrador, Canada"
53.5,-56.5,2.3668215,"Labrador, Newfoundland and Labrador, Canada"
53.5,-55.5,2.1433706,"Labrador, Newfoundland and Labrador, Canada"
53.5,-10.5,0.9064334,Éire / Ireland
53.5,-9.5,1.0111662,"R345, Claggan, Cong ED, Conamara Municipal District, County Galway, Connacht, H91 VX4R, Éire / Ireland"
53.5,-8.5,1.1191304,"Carrownagappul, Ballynakill ED, Ballinasloe Municipal District, County Galway, Connacht, Éire / Ireland"
53.5,-7.5,1.168641,"Churchtown ED, The Municipal District of Athlone — Moate, County Westmeath, Leinster, Éire / Ireland"
53.5,-6.5,1.1819575,"Lagore Big, Ratoath ED, The Municipal District of Ratoath, County Meath, Leinster, Éire / Ireland"
53.5,-4.5,1.2776884,"Sir Ynys Môn, Cymru / Wales, LL77 7YR, United Kingdom"
53.5,-3.5,1.3433228,"Cymru / Wales, United Kingdom"
53.5,-2.5,1.3985515,"Greenshank Close, Lilford, Wigan, Greater Manchester, England, WN7 2GG, United Kingdom"
53.5,-1.5,1.4144967,"Pilley Hills, Tankersley, Barnsley, Sheffield City Region, England, S75 3AT, United Kingdom"
53.5,-0.5,1.4036391,"South Carr Lane, Gander Farm, Hibaldstow, North Lincolnshire, Yorkshire and the Humber, England, DN20 9BF, United Kingdom"
53.5,0.5,1.3857778,"England, United Kingdom"
53.5,5.5,1.5145402,Nederland
53.5,6.5,1.5873529,"Warffum, Het Hogeland, Groningen, Nederland"
53.5,7.5,1.6791507,"Borsigstraße, Sandhorst, Aurich, Landkreis Aurich, Niedersachsen, 26607, Deutschland"
53.5,8.5,1.7472639,"Helgoländer Damm, Friedrich-August-Hütte, Nordenham, Landkreis Wesermarsch, Niedersachsen, 26954, Deutschland"
53.5,9.5,1.8246368,"Grefenweg, Harsefeld, Samtgemeinde Harsefeld, Stade, Niedersachsen, 21717, Deutschland"
53.5,10.5,1.8735486,"12, Eichenweg, Rülau, Schwarzenbek, Herzogtum Lauenburg, Schleswig-Holstein, 21493, Deutschland"
53.5,11.5,1.9141146,"52, Unter den Linden, Mirow, Banzkow, Crivitz, Ludwigslust-Parchim, Mecklenburg-Vorpommern, 19079, Deutschland"
53.5,12.5,1.9411904,"Göhren-Lebbin, Malchow, Mecklenburgische Seenplatte, Mecklenburg-Vorpommern, 17213, Deutschland"
53.5,13.5,1.9819173,"63, Wolfshofer Weg, Alt Käbelich, Lindetal, Stargarder Land, Mecklenburgische Seenplatte, Mecklenburg-Vorpommern, 17349, Deutschland"
53.5,14.5,2.0077453,"dojazd pożarowy 42, Leśno Górne, gmina Police, powiat policki, województwo zachodniopomorskie, 72-004, Polska"
53.5,15.5,2.0438032,"Dłusko, gmina Węgorzyno, powiat łobeski, województwo zachodniopomorskie, 73-155, Polska"
53.5,16.5,2.090965,"Brzeźno, gmina Borne Sulinowo, powiat szczecinecki, województwo zachodniopomorskie, 78-449, Polska"
53.5,17.5,2.1359773,"45, Płocicz, gmina Kamień Krajeński, powiat sępoleński, województwo kujawsko-pomorskie, 89-430, Polska"
53.5,18.5,2.1713583,"18, Taszewskie Pole, gmina Jeżewo, powiat świecki, województwo kujawsko-pomorskie, 86-131, Polska"
53.5,19.5,2.222748,"Studa Wybudowanie, Studa, Jamielnik, gmina Nowe Miasto Lubawskie, powiat nowomiejski, województwo warmińsko-mazurskie, 13-332, Polska"
53.5,20.5,2.2478766,"Żwiry, Likusy, gmina Nidzica, powiat nidzicki, województwo warmińsko-mazurskie, 13-100, Polska"
53.5,21.5,2.295415,"Ciesina, gmina Pisz, powiat piski, województwo warmińsko-mazurskie, 12-220, Polska"
53.5,22.5,2.3260891,"6, Białaszewo-Kolonia, gmina Grajewo, powiat grajewski, województwo podlaskie, 19-200, Polska"
53.5,23.5,2.3624706,"26, Śniczany, gmina Sidra, powiat sokólski, województwo podlaskie, Polska"
53.5,24.5,2.3974576,"Каменский сельский Совет, Щучинский район, Гродненская область, Беларусь"
53.5,25.5,2.4246776,"Дятловский сельский Совет, Дятловский район, Гродненская область, 231469, Беларусь"
53.5,26.5,2.4556983,"Н6188, Мирский сельский Совет, Кореличский район, Гродненская область, Беларусь"
53.5,27.5,2.4982104,"с/т ""Наука, Дещенский сельский Совет, Узденский район, Минская область, 223403, Беларусь"
53.5,28.5,2.5216959,"Лапичский сельский Совет, Осиповичский район, Могилёвская область, Беларусь"
53.5,29.5,2.5479584,"Потокский сельский Совет, Кличевский район, Могилёвская область, 213910, Беларусь"
53.5,30.5,2.5710375,"Краснослободский сельский Совет, Быховский район, Могилёвская область, Беларусь"
53.5,31.5,2.5884085,"Вепринский сельский Совет, Чериковский район, Могилёвская область, Беларусь"
53.5,32.5,2.6124861,"Тростино - Подлесная - Фомино, Подлесная, Тростинский сельский Совет, Хотимский район, Могилёвская область, Беларусь"
53.5,33.5,2.6351447,"Мареевка, Пеклинское сельское поселение, Дубровский район, Брянская область, Центральный федеральный округ, Россия"
53.5,34.5,2.6595325,"Березинское сельское поселение, Дятьковский район, Брянская область, Центральный федеральный округ, Россия"
53.5,35.5,2.6920452,"сельское поселение Еленский, Хвастовичский район, Калужская область, Центральный федеральный округ, Россия"
53.5,36.5,2.7233481,"Бандиково, Манаенское сельское поселение, Арсеньевский район, Тульская область, Центральный федеральный округ, 301505, Россия"
